org_id;org_name;legal_form;polactive_start_date;polactive_end_date;seat_location;zipcode;region_abb;country_abb;longitude;latitude;ig_type;policy_area;address_raw;GAVA_assoc_id;GAVA_assoc_name;GAVA_assoc_aggregate_name;GAVA_assoc_legal_form;GAVA_assoc_general;GAVA_assoc_ig_type;GAVA_assoc_ig_type_name;GAVA_assoc_ig_code;GAVA_assoc_ig_code_name;GAVA_level;GAVA_category;GAVA_topic;GAVA_topic_business;NCCR_nqid;NCCR_A4 Organisation;GK_interest_group;GK_canton_ig_raw;GK_type;GK_policy_code
CH_AyCNQSVK+XJc;Riva-Bau AG;AG;1986;1987;Buochs;6374;NW;CH;8,420086332;46,96494306;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Riva AG;NW;comp;1
CH_WFiNkJtrh0VK;Sarganserländ. Buchdruckerei AG;AG;1986;1987;Mels;8887;SG;CH;9,337808443;47,00076162;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_XGRDutSKQTfe;St. Galler Kantonalbank;Anst.;1985;1992;St. Gallen;9001;SG;CH;9,37605;47,426479;27;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;St. Galler Kantonalbank (Bankkommission);SG;comp;15
CH_XMBdZ29AWdi3;Elektrizitätswerk, Höfe;AG;1989;1992;Freienbach;8807;SZ;CH;8,771117457;47,19591603;27;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Elektrizitätswerk, Höfe;SZ;comp;8
CH_Fgb//xNXg73t;Bess Hygiene AG, Bern;AG;1985;1995;Bern;3000;BE;CH;7,406455946;46,94761344;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_lopiGpMj4Q1M;Danzas AG, Basel;AG;1985;1999;Basel;4000;BS;CH;7,58053;47,559662;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Danzas AG, Basel;BS;comp;10
CH_oQWmTrBN/O7A;Gauer Hotel Managn. .Bern;AG;1985;1986;Bern;3000;BE;CH;7,406455946;46,94761344;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_gBuMrWby1+7L;Gauer J.Hotel, Bern;NA;1985;1986;Bern;3000;BE;CH;7,406455946;46,94761344;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_FXjn+zkskFMR;Helvetia Unfall / Elvia AG, Zürich;AG;1985;2001;Zürich;8000;ZH;CH;8,475219;47,360508;26;;;2568;Helvetas;Helvetas;30;Association;80;Public interest groups;82;Humanitarian - international;3;National;19;98;NA;NA;NA;NA;NA;NA
CH_3HKh7xMX5DFv;Helvetia Versicherungen / Helvetia Feuer, St. Gallen;AG;1985;1998;St. Gallen;9001;SG;CH;9,37605;47,426479;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Helvetia Versicherungen, St. Gallen;SG;comp;15
CH_CirAkovQZz8B;Metkon SA, Stabio;AG;1985;1986;Stabio;6855;TI;CH;8,932916758;45,84764169;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_0op+R3gzq5+d;Oekreal AG, Zürich;AG;1986;1986;Zürich;8000;ZH;CH;8,475219;47,360508;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_y3ZOnDOArNFZ;Orgama Management AG, Altenrhein;AG;1985;1986;Altenrhein;9423;SG;CH;9,54923179;47,479148;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_Hcq/bXgrYGuF;Revisuisse, Zürich;NA;1985;1986;Zürich;8000;ZH;CH;8,475219;47,360508;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_IrVCLs8r7czp;Sandherr Packungen AG, Diepoldsau;AG;1985;1986;Diepoldsau;9444;SG;CH;9,647511707;47,38400051;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_bSEkTnXabSBX;Schweiz. Milchkäuferverband, Bern;Ve.;1985;1986;Bern;3000;BE;CH;7,406455946;46,94761344;40;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_mRfR1YtY1OiQ;Tempo AG;AG;1985;1995;Gossau (SG);9200;SG;CH;9,25489;47,42202;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_7+LGQAymx9dU;Usego AG / Union Schweizerische Einkaufsgesellschaft, Egerkingen;AG;1985;1986;Egerkingen;4622;SO;CH;7,796370263;47,32599845;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Usego AG, Egerkingen;ZH;comp;1
CH_h1iv0zhUyOSB;Usego-Trimenco-Holding AG, Egerkingen;AG;1986;1992;Egerkingen;4622;SO;CH;7,796370263;47,32599845;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_1tQFMULqdnIB;Usego-Trimerco Hold. AG, Volketswil;AG;1985;1985;Volketswil;8604;ZH;CH;8,689601721;47,39258461;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Usego AG. Volketswil;ZH;comp;1
CH_UfVvCwJgQaT5;WARO AG, Volketswil;AG;1985;1986;Volketswil;8604;ZH;CH;8,689601721;47,39258461;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_nmhtstGPuo6I;Aare-Tessin AG für Elektrizität (ATEL), Olten;AG;1955;2006;Olten;4600;SO;CH;7,900143056;47,34483361;;;;37;Aare -Tessin AG Olten;Aare -Tessin AG Olten;11;Societe;20;Business groups;26;Private firm/company;98;NA;8;98;NA;NA;Aare -Tessin AG, Olten;SO;comp;8
CH_XJvsXxvMIqDi;AG für Wirtschaftsförderung (AWF), Egerkingen;AG;2005;2011;Egerkingen;4622;SO;CH;7,796370263;47,32599845;;;;133;AG für Wirtschaftsförderung (AWF) Egerkingen;AG für Wirtschaftsförderung (AWF) Egerkingen;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1569;NA;NA;NA;NA;NA;NA
CH_fwSeutLHXeqL;AHV-Ausgleichskasse 34 Metzger (öff. rechtl.);Anst.;2008;2011;Bern;3000;BE;CH;7,406455946;46,94761344;26;;;177;AHV-Ausgleichskasse 34 Metzger (öff. rechtl.);AHV-Ausgleichskasse 34 Metzger (öff. rechtl.);98;NA;40;Occupational associations;44;Other occupational associations;3;National;13;98;NA;NA;NA;NA;NA;NA
CH_fdviIwk4lSbl;Animal Farm AG, Cham;AG;1999;2000;Cham;6330;ZG;CH;8,444778;47,189063;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_w+l8i6pJFKY0;Branchen Versicherung Schweiz BVS;Gen.;2008;2011;Zürich;8000;ZH;CH;8,475219;47,360508;;;;912;Branchen Versicherung Schweiz BVS;Branchen Versicherung Schweiz BVS;13;Societe;20;Business groups;26;Private firm/company;98;NA;15;1505;NA;NA;NA;NA;NA;NA
CH_TOZrmLWLgWtu;Dietschi Druck AG, Olten;AG;1989;2008;Olten;4600;SO;CH;7,900143056;47,34483361;;;;1381;Dietschi AG Olten;Dietschi AG Olten;11;Societe;20;Business groups;26;Private firm/company;98;NA;17;98;NA;NA;Dietschi AG, Olten  ;SO;comp;1
CH_WJkIg6fmwBpC;EKO Bank (Ersparniskasse Olten), Olten;NA;1989;1992;Olten;4600;SO;CH;7,900143056;47,34483361;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_jlGBeL4BJ652;Förder- Techna AG, Olten;AG;1999;2004;Olten;4600;SO;CH;7,900143056;47,34483361;;;;2061;Förder- Techna AG Olten;Förder- Techna AG Olten;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1500;NA;NA;NA;NA;NA;NA
CH_8KEmJBbDM7Lj;Fundamenta Gemeinschaftsstiftung für betriebliche Vorsorge, Olten;Stift.;2001;2011;Olten;4600;SO;CH;7,900143056;47,34483361;26;;;2181;Fundamenta Olten;Fundamenta;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Fundamenta Gemeinschaftsstiftung für betriebliche Vorsorge, Olten;SO;business;1
CH_w2FAz+Ojwbnz;Fundamenta Personalvorsorge AG, Olten;AG;2001;2011;Olten;4600;SO;CH;7,900143056;47,34483361;;;;2179;Fundamenta Personalvorsorge AG;Fundamenta;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1505;NA;NA;Fundamenta;So;comp;13
CH_F7MHoxEiJqSi;GETAG Entsorgungs-Technik AG, Hägendorf;AG;1999;2011;Hägendorf;4614;SO;CH;7,824530691;47,34542582;;;;2314;GETAG Entsorgungs-Technik AG Hägendorf;GETAG Entsorgungs-Technik AG Hägendorf;11;Societe;20;Business groups;26;Private firm/company;98;NA;7;98;NA;NA;NA;NA;NA;NA
CH_y52kIgNSFUFj;KEBAG, Zuchwil;AG;1986;2011;Zuchwil;4528;SO;CH;7,563644082;47,20575982;;;;3045;Kebag AG Zuchwil;Kebag AG Zuchwil;11;Societe;20;Business groups;27;Public utility company;98;NA;7;98;NA;NA;NA;NA;NA;NA
CH_ZIAMYYOrgaXc;Kernkraftwerk Leibstadt AG, Leibstadt;AG;2002;2015;Leibstadt;5325;AG;CH;8,178484922;47,58972504;;;;3229;KWL Kernkraftwerk Leibstadt AG;KWL Kernkraftwerk Leibstadt AG;11;Societe;20;Business groups;27;Public utility company;98;NA;8;NA;NA;NA;Kernkraftwerk Leibstadt AG;AG;comp;8
CH_I5Brmd6pK8O3;Metzger Treuhand AG;AG;2010;2011;Dübendorf;8600;ZH;CH;8,617305863;47,39052877;;;;3462;Metzger Treuhand AG;Metzger Treuhand AG;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1569;NA;NA;NA;NA;NA;NA
CH_DkYOU8uKzaOR;Mondi Packaging AG, Niedergösgen;AG;2005;2006;Niedergösgen;5013;SO;CH;7,983956508;47,37344871;;;;3510;Mondi Packaging AG Niedergösgen;Mondi Packaging AG Niedergösgen;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1563;NA;NA;NA;NA;NA;NA
CH_Bfs/H5mff1s4;Mondia Balsthal;NA;1991;1995;Balsthal;4710;SO;CH;7,700378705;47,31444624;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_MxIroJnFdaUy;Onyx Energie Mittelland, Langenthal;AG;2001;2011;Langenthal;4900;BE;CH;7,794558515;47,21583762;;;;3718;Onyx Energie Mittelland Langenthal;Onyx energie;11;Societe;20;Business groups;27;Public utility company;98;NA;8;NA;NA;NA;Onyx Energie Mittelland;BE;comp;1
CH_sObuUnPBe9E4;Pensionskasse Metzger proparis;Stift.;2008;2011;Bern;3000;BE;CH;7,406455946;46,94761344;26;;;3858;Pensionskasse Metzger proparis;Pensionskasse Metzger proparis;20;Fondation;40;Occupational associations;44;Other occupational associations;3;National;5;98;NA;NA;NA;NA;NA;NA
CH_LFcsFrDZOYYh;PRO KMU AG, Zürich;AG;1999;2000;Zürich;8000;ZH;CH;8,475219;47,360508;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_6E7v9HciGMsp;R. Gysi AG, Wolfwil;AG;1999;2011;Wolfwil;4628;SO;CH;7,798212971;47,27012738;;;;4108;R. Gysi AG Wolfwil;R. Gysi AG Wolfwil;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1566;NA;NA;NA;NA;NA;NA
CH_oUJoP2Cjhl7G;Roman Bauernfeind Papierfabrik AG, Niedergösgen;AG;2003;2004;Niedergösgen;5013;SO;CH;7,983956508;47,37344871;;;;4272;Roman Bauernfeind Papierfabrik AG Niedergösgen;Roman Bauernfeind Papierfabrik AG Niedergösgen;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1563;NA;NA;NA;NA;NA;NA
CH_cW3Pu4e5zefZ;Schweizer Fleisch-Fachverbände (SFF) / Schweizer Metzgermeisterverband, Zürich;Ve.;1921;2011;Zürich;8000;ZH;CH;8,475219;47,360508;;;;4567;Schweizer Fleisch-Fachverbände (SFF) Zürich;Schweizer Fleisch-Fachverbände (SFF) Zürich;30;Association;20;Business groups;22;Sector-wide business groups;3;National;15;1561;480;Schweizer Fleisch-Fachverband;NA;NA;NA;NA
CH_8gRo6rqZGFxy;Schweizerische Kaderorganisationen (SKO), Zürich;Ve.;1999;2017;Zürich;8000;ZH;CH;8,475219;47,360508;;;;4783;Schweizerischer Kosmetik- und Waschmittelverband SKW Zürich;Schweizerischer Kosmetik- und Waschmittelverband SKW Zürich;30;Association;20;Business groups;22;Sector-wide business groups;3;National;15;1500;2705;Schweizer Kader Organisation;NA;NA;NA;NA
CH_0RtcT+aR24bl;Schweizerische Vereinigung der Importeure des Schlachtviehhandels, Binningen;Ve.;1999;2002;Binningen;4102;BL;CH;7,567879069;47,53665506;21;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_Vm1NmZ1Vy3a9;Schweizerische Vereinigung des privaten landwirtschaftlichen Handels / Schweizerische Vereinigung des privaten Agrarhandels (SVpA);Ve.;1990;2000;Gümligen;3073;BE;CH;7,531282016;47,13098;21;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Schweiz. Vereinigung des privaten landwirtschaftlichen Handels;BE;business;15
CH_sLmKHrvxdjOG;SEWO AG, Solothurn;AG;1993;2000;Solothurn;4500;SO;CH;7,530110892;47,20837282;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_a/KBdduqMF0s;SOGAS AG, Balsthal;AG;2001;2011;Balsthal;4710;SO;CH;7,700378705;47,31444624;;;;5075;SOGAS AG Balsthal;SOGAS AG Balsthal;11;Societe;20;Business groups;27;Public utility company;98;NA;8;98;NA;NA;NA;NA;NA;NA
CH_oIpiDN1bHFIs;STAG Steinbruch AG, Egerkingen;AG;2008;2011;Egerkingen;4622;SO;CH;7,796370263;47,32599845;;;;5238;STAG Steinbruch AG Egerkingen;STAG Steinbruch AG Egerkingen;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1564;NA;NA;NA;NA;NA;NA
CH_my8kRKa5FfH9;STEGAG Steinbruch AG, Gänsbrunnen;AG;2008;2011;Gänsbrunnen;4716;SO;CH;7,520595214;47,27607355;;;;5244;STEGAG Steinbruch AG Gänsbrunnen;STEGAG Steinbruch AG Gänsbrunnen;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1564;NA;NA;NA;NA;NA;NA
CH_8JjD/7A1Vqr4;STG Fiscuna Treuhand AG, Olten;AG;1999;1999;Olten;4600;SO;CH;7,900143056;47,34483361;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_LCcie6Q08B9s;Stiftung Belvédère des SFF zur Förderung der beruflichen Ausbildung;Stift.;2008;2011;Zürich;8000;ZH;CH;8,475219;47,360508;;;;5255;Stiftung Belvedere des SFF zur Förderung der beruflichen Ausbildung;Stiftung Belvedere des SFF zur Förderung der beruflichen Ausbildung;20;Fondation;80;Public interest groups;85;Other public interest group;2;Regional/Cantonal;5;98;NA;NA;NA;NA;NA;NA
CH_aCmiZK3qRfz9;Stiftung Solothurner Städte für humanitäre Hilfe;Stift.;1996;2004;Olten;4600;SO;CH;7,900143056;47,34483361;;;;5481;Stiftung Solothurner Städte für humanitäre Hilfe;Stiftung Solothurner Städte für humanitäre Hilfe;20;Fondation;80;Public interest groups;82;Humanitarian - international;2;Regional/Cantonal;19;NA;NA;NA;NA;NA;NA;NA
CH_AmACRUT1kf6p;Swiss Shippers' Council (SSC), Lausanne;Ve.;1998;2017;Lausanne;1007;VD;CH;6,63233;46,519595;;;;5626;Swiss Shippers' Council (SSC);Swiss Shippers' Council (SSC);30;Association;20;Business groups;22;Sector-wide business groups;3;National;10;98;NA;NA;NA;NA;NA;NA
CH_v9vEHTxmbu2q;SWISSCOFEL, Berne;Ve.;2007;2015;Bern;3000;BE;CH;7,406455946;46,94761344;;;;5643;Swisscofel;Swisscofel;30;Association;20;Business groups;22;Sector-wide business groups;3;National;4;NA;NA;NA;NA;NA;NA;NA
CH_dk2zSa9TcuZo;Verband Kompostwerke Schweiz (VKS);Ve.;2002;2011;Münchenbuchsee;3053;BE;CH;7,448593695;47,01814848;;;;5999;Verband Kompostwerke Schweiz (VKS);Verband Kompostwerke Schweiz (VKS);30;Association;20;Business groups;22;Sector-wide business groups;3;National;7;98;NA;NA;NA;NA;NA;NA
CH_giu3qXZbQtLu;Wirtschaftsförderung Büttiker;Einzelfirma;1999;2011;Olten;4600;SO;CH;7,900143056;47,34483361;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_hePuyf+9jnA8;Fond de Prévoyance du personnel d'UVAVINS / Caisse de pension UVAVINS;Stift.;2002;2013;Tolochenaz;1131;VD;CH;6,477175167;46,50163235;;;;1870;Fond de Prévoyance du personnel d'UVAVINS;Uvavins;20;Fondation;20;Business groups;24;Technical associations;2;Regional/Cantonal;5;98;NA;NA;Fond de Prévoyance du personnel d'Uvavins;VD;comp;15
CH_U6YXIfuSxnmU;Oujonnet SA;AG;2002;2003;Bursinel;1195;VD;CH;6,289946;46,431822;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Oujonnet SA;VD;comp;15
CH_Bli15ah7paMO;Radio Télévision Suisse Romande;NA;2002;2007;Genève / Lausanne;NA;"GE;VD";CH;NA;NA;;;;4131;Radio Télévision Suisse Romande;SRG SSR;30;Association;20;Business groups;27;Public utility company;2;Regional/Cantonal;17;NA;NA;NA;Radio Télévision Suisse Romande;GE;media;26
CH_yNhIezuFuatS;Uvavins Sté Coopérative, Morges;Gen.;2000;2015;Morges;1110;VD;CH;6,493130602;46,51401008;;;;5940;Uvavins Morges;Uvavins;13;Societe;20;Business groups;26;Private firm/company;98;NA;4;98;NA;NA;Uvavins Sté Coopérative;VD;business;4
CH_2qOifmcC7J1c;Clinique Générale;NA;2016;2017;Fribourg;1709;FR;CH;7,159743642;46,80418039;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_c9M/DUpgbe6w;Fondation L'Estampille, Freiburg;Stift.;2012;2017;Fribourg;1709;FR;CH;7,159743642;46,80418039;27;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Fondation du Fonds de la recherche de l'Université de Fribourg;FR;ngo;6
CH_Ek1aVE9q7thg;Freiburger Tourismusverband (FTV) / Union fribourgeoise du Tourisme (UFT), Freiburg;Ve.;2002;2017;Fribourg;1709;FR;CH;7,159743642;46,80418039;30;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Union fribourgeoise du tourisme;FR;tourist;15
CH_DWBnrmjY4Hhn;INSIEME / Schweiz. Vereinigung der Elternvereine für geistig Behinderte (SVEGB) / Association suisse parents de handicapés mentaux;Ve.;1985;2017;Bern;3000;BE;CH;7,406455946;46,94761344;;;;2838;Insieme;Insieme;30;Association;50;Identity groups;51;Patients;3;National;3;98;NA;NA;Insieme, Association suisse parents de handicapés mentaux;BE;ngo;13
CH_uPZyf7F+rOhU;RADIO FREIBURG SA, Freiburg;AG;2012;2017;Fribourg;1709;FR;CH;7,159743642;46,80418039;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_RF7xKYOq3s2e;Schweizerischer Gemeindeverband / Association des Communes Suisses / Associazione dei Comuni Svizzeri / Associaziun da las Vischnancas Svizras, Bern;Ve.;1985;2017;Bern;3000;BE;CH;7,406455946;46,94761344;;;;4760;Schweizerischer Gemeindeverband;Schweizerischer Gemeindeverband;30;Association;30;Institutional associations;31;Associations of local authorities;3;National;20;98;1248;Schweizerischer Gemeindeverband / Association des Communes Suisses;Schweizerischer Gemeindeverband;BE;public;20
CH_lb9UUomc154M;Verein zur Schutz landwirtschaftlichen Grundeigentums (VSLG), Bern;Ve.;2012;2017;Bern;3000;BE;CH;7,406455946;46,94761344;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_1+VQOmBwmXsS;Expertenkommission für ein neues bäuerliches Bodenrecht;EidgKomm;1985;1986;Bern;3000;BE;CH;7,406455946;46,94761344;OT;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_60jEiq96xV49;Schweizer Landesbibliothek;Anst.;1985;1991;Bern;3000;BE;CH;7,406455946;46,94761344;27;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_5CIBeN9jjvGp;Stiftung Maison Latine;Stift.;1993;2003;Bern;3000;BE;CH;7,406455946;46,94761344;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Maison Latine  ;BE;culture;28
CH_hhyvEHg1WrYG;Burckhardt und Partner AG, Basel;AG;1989;1991;Basel;4000;BS;CH;7,58053;47,559662;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_cuvqmV07tQTp;Oeri Finanz AG;AG;1990;1991;Basel;4000;BS;CH;7,58053;47,559662;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_K/V1mutD16iZ;Burgherr Holding AG, Wikon;AG;2016;2017;Wikon;4806;LU;CH;7,979037748;47,26769481;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_wME8BjNY33+k;Burgherr Immobilien AG, Wikon;AG;2016;2017;Wikon;4806;LU;CH;7,979037748;47,26769481;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_1EmePwBX3UqN;Burgherr Moosersäge AG, Wikon;AG;2016;2017;Wikon;4806;LU;CH;7,979037748;47,26769481;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_uCyCWzqc0aRW;Dorfladen Reitnau GmbH, Reitnau;GmbH;2016;2017;Reitnau;5057;AG;CH;8,035574639;47,25150413;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_9bSEVAyX4Myo;Hängele GmbH, Reitnau;GmbH;2016;2017;Reitnau;5057;AG;CH;8,035574639;47,25150413;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_H0iZByFeE98x;OK Jodlerfest Nordwestschweiz 2016 in Rothrist;Ve.;2016;2017;Rothrist;4852;AG;CH;7,885365674;47,29834481;60;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_63YyDNH172QO;Raiffeisenbank Reitnau-Rued Genossenschaft, Schlossrued;Gen.;2016;2017;Schlossrued;5044;AG;CH;8,087858;47,290618;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_FEzyM339Aw0r;Aargauischer Gewerbeverband (AGV), Aarau;Ve.;2008;2017;Aarau;5000;AG;CH;8,048299599;47,38875067;;;;54;Aargauischer Gewerbeverband;Union Suisse des arts et métiers (USAM);30;Association;20;Business groups;21;Peak-level business groups;2;Regional/Cantonal;15;1500;410;Aargauischer Gewerbeverband;Aargauischer Gewerbeverband;AG;business;15
CH_SKYsYaxVnzQd;Assista Rechtsschutz SA, Vernier;AG;2016;2017;Vernier;1214;GE;CH;6,094441174;46,21074079;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_S/EaR6xY17hM;Baugenossenschaft Leematten;Gen.;2017;2017;Niederrohrdorf;5443;AG;CH;8,301405263;47,42011336;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Baugenossenschaft Leematten;AG;ngo;14
CH_exiCvZeXqwJr;Birchmeier Holding AG, Döttingen;AG;2016;2017;Döttingen;5312;AG;CH;8,253039396;47,56000372;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_2uEV8SKHpPGt;Burkart Immobilien AG, Baden;AG;2016;2017;Baden;5400;AG;CH;8,289657545;47,46512856;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_CuIrnlP7/QPY;PERSPECTIVE CH - Forum für Weltoffenheit und Souveränität, Brugg;Ve.;2016;2017;Brügg;2555;BE;CH;7,277114;47,126608;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_xSu7euZEF3yY;Swiss eMobility, Bern;Ve.;2013;2017;Bern;3000;BE;CH;7,406455946;46,94761344;50;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_8/dQkkj+TUuc;TCS-Zentrum Aargau AG, Birr;AG;2016;2017;Birr;5242;AG;CH;8,211387;47,433034;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_ka0UBE2r4bWA;Touring Club Schweiz (TCS), Sektion Aargau, Birr;Ve.;2016;2017;Birr;5242;AG;CH;8,211387;47,433034;50;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Touring Club Schweiz (TCS), Sektion Aargau, Birr;AG;ngo;10
CH_66s9uhRdPXsB;Touring Club Schweiz (TCS), Vernier;Ve.;2016;2017;Vernier;1214;GE;CH;6,094441174;46,21074079;50;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_Pw4NgijmISt8;Verein 111. Aargauer Kantonalschwingfest Brugg;Ve.;2017;2017;Brügg;2555;BE;CH;7,277114;47,126608;60;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
