list_id;list_name;parliament_id;district_id;elec_id;list_level;list_number;party_id;list_length;list_votes_total_[source];list_type;list_name_check;list_id_check
CH_NT-SR_1975__Valais__26oct1975__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1975;CH_NT-SR_1975__Valais;CH_NT-SR_1975__Valais__26oct1975;RE;;CH_FDP|PRD_RE-VS;1;;;;
CH_NT-SR_1991__Geneve__20oct1991__district-LPS|PLS;district-LPS|PLS;CH_NT-SR_1991;CH_NT-SR_1991__Geneve;CH_NT-SR_1991__Geneve__20oct1991;RE;;CH_LPS|PLS_RE-GE;1;;;;
CH_NT-SR_1995__Geneve__22oct1995__district-LPS|PLS;district-LPS|PLS;CH_NT-SR_1995;CH_NT-SR_1995__Geneve;CH_NT-SR_1995__Geneve__22oct1995;RE;;CH_LPS|PLS_RE-GE;1;;;;
CH_NT-SR_2003__Valais__19oct2003__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_2003;CH_NT-SR_2003__Valais;CH_NT-SR_2003__Valais__19oct2003;RE;;CH_FDP|PRD_RE-VS;1;;;;
CH_NT-SR_1979__Valais__21oct1979__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1979;CH_NT-SR_1979__Valais;CH_NT-SR_1979__Valais__21oct1979;RE;;CH_FDP|PRD_RE-VS;1;;;;
CH_NT-SR_1995__Valais__22oct1995__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1995;CH_NT-SR_1995__Valais;CH_NT-SR_1995__Valais__22oct1995;RE;;CH_FDP|PRD_RE-VS;1;;;;
CH_NT-SR_1995__Ticino__22oct1995__district-PdA|PdT;district-PdA|PdT;CH_NT-SR_1995;CH_NT-SR_1995__Ticino;CH_NT-SR_1995__Ticino__22oct1995;RE;;CH_PdA|PdT_RE-TI;1;;;;
CH_NT-SR_1995__Neuchatel__22oct1995__district-GPS|PES;district-GPS|PES;CH_NT-SR_1995;CH_NT-SR_1995__Neuchatel;CH_NT-SR_1995__Neuchatel__22oct1995;RE;;CH_GPS|PES_RE-NE;1;;;;
CH_NT-SR_1999__Neuchatel__24oct1999__district-GPS|PES;district-GPS|PES;CH_NT-SR_1999;CH_NT-SR_1999__Neuchatel;CH_NT-SR_1999__Neuchatel__24oct1999;RE;;CH_GPS|PES_RE-NE;1;;;;
CH_NT-SR_1979__St-Gallen__21oct1979__district-SPS|PSS;district-SPS|PSS;CH_NT-SR_1979;CH_NT-SR_1979__St-Gallen;CH_NT-SR_1979__St-Gallen__21oct1979;RE;;CH_SPS|PSS_RE-SG;1;;;;
CH_NT-SR_1987__Uri__18oct1987__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1987;CH_NT-SR_1987__Uri;CH_NT-SR_1987__Uri__18oct1987;RE;;CH_CVP|PDC_RE-UR;1;;;;
CH_NT-SR_1991__Uri__20oct1991__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1991;CH_NT-SR_1991__Uri;CH_NT-SR_1991__Uri__20oct1991;RE;;CH_CVP|PDC_RE-UR;1;;;;
CH_NT-SR_1995__Uri__22oct1995__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1995;CH_NT-SR_1995__Uri;CH_NT-SR_1995__Uri__22oct1995;RE;;CH_CVP|PDC_RE-UR;1;;;;
CH_NT-SR_1967__Uri__29oct1967__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1967;CH_NT-SR_1967__Uri;CH_NT-SR_1967__Uri__29oct1967;RE;;CH_CVP|PDC_RE-UR;1;;;;
CH_NT-SR_1999__Valais__24oct1999__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1999;CH_NT-SR_1999__Valais;CH_NT-SR_1999__Valais__24oct1999;RE;;CH_CVP|PDC_RE-VS;1;;;;
CH_NT-SR_1967__Graubuenden__03mar1968__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1967;CH_NT-SR_1967__Graubuenden;CH_NT-SR_1967__Graubuenden__03mar1968;RE;;CH_CVP|PDC_RE-GR;1;;;;
CH_NT-SR_1999__St-Gallen__28nov1999__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1999;CH_NT-SR_1999__St-Gallen;CH_NT-SR_1999__St-Gallen__28nov1999;RE;;CH_CVP|PDC_RE-SG;1;;;;
CH_NT-SR_2003__St-Gallen__19oct2003__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_2003;CH_NT-SR_2003__St-Gallen;CH_NT-SR_2003__St-Gallen__19oct2003;RE;;CH_CVP|PDC_RE-SG;1;;;;
CH_NT-SR_1975__Vaud__26oct1975__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1975;CH_NT-SR_1975__Vaud;CH_NT-SR_1975__Vaud__26oct1975;RE;;CH_FDP|PRD_RE-VD;1;;;;
CH_NT-SR_1979__Vaud__21oct1979__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1979;CH_NT-SR_1979__Vaud;CH_NT-SR_1979__Vaud__21oct1979;RE;;CH_FDP|PRD_RE-VD;1;;;;
CH_NT-SR_1983__Vaud__23oct1983__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1983;CH_NT-SR_1983__Vaud;CH_NT-SR_1983__Vaud__23oct1983;RE;;CH_FDP|PRD_RE-VD;1;;;;
CH_NT-SR_1967__Vaud__29oct1967__district-SPS|PSS;district-SPS|PSS;CH_NT-SR_1967;CH_NT-SR_1967__Vaud;CH_NT-SR_1967__Vaud__29oct1967;RE;;CH_SPS|PSS_RE-VD;1;;;;
CH_NT-SR_2003__Fribourg-Freiburg__19oct2003__district-SVP|UDC;district-SVP|UDC;CH_NT-SR_2003;CH_NT-SR_2003__Fribourg-Freiburg;CH_NT-SR_2003__Fribourg-Freiburg__19oct2003;RE;;CH_SVP|UDC_RE-FR;1;;;;
CH_NT-SR_1967__Geneve__29oct1967__district-PdA|PdT;district-PdA|PdT;CH_NT-SR_1967;CH_NT-SR_1967__Geneve;CH_NT-SR_1967__Geneve__29oct1967;RE;;CH_PdA|PdT_RE-GE;1;;;;
CH_NT-SR_1987__Valais__18oct1987__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1987;CH_NT-SR_1987__Valais;CH_NT-SR_1987__Valais__18oct1987;RE;;CH_CVP|PDC_RE-VS;1;;;;
CH_NT-SR_1987__Valais__14jun1987__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1987;CH_NT-SR_1987__Valais;CH_NT-SR_1987__Valais__14jun1987;RE;;CH_CVP|PDC_RE-VS;1;;;;
CH_NT-SR_2003__Neuchatel__19oct2003__district-PdA|PdT;district-PdA|PdT;CH_NT-SR_2003;CH_NT-SR_2003__Neuchatel;CH_NT-SR_2003__Neuchatel__19oct2003;RE;;CH_PdA|PdT_RE-NE;1;;;;
CH_NT-SR_1987__Neuchatel__18oct1987__district-SPS|PSS;district-SPS|PSS;CH_NT-SR_1987;CH_NT-SR_1987__Neuchatel;CH_NT-SR_1987__Neuchatel__18oct1987;RE;;CH_SPS|PSS_RE-NE;1;;;;
CH_NT-SR_1999__Neuchatel__24oct1999__district-SPS|PSS;district-SPS|PSS;CH_NT-SR_1999;CH_NT-SR_1999__Neuchatel;CH_NT-SR_1999__Neuchatel__24oct1999;RE;;CH_SPS|PSS_RE-NE;1;;;;
CH_NT-SR_2003__Valais__19oct2003__district-LPS|PLS;district-LPS|PLS;CH_NT-SR_2003;CH_NT-SR_2003__Valais;CH_NT-SR_2003__Valais__19oct2003;RE;;CH_LPS|PLS_RE-VS;1;;;;
CH_NT-SR_1999__Schwyz__24oct1999__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1999;CH_NT-SR_1999__Schwyz;CH_NT-SR_1999__Schwyz__24oct1999;RE;;CH_FDP|PRD_RE-SZ;1;;;;
CH_NT-SR_1967__Basel-Stadt__29oct1967__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1967;CH_NT-SR_1967__Basel-Stadt;CH_NT-SR_1967__Basel-Stadt__29oct1967;RE;;CH_FDP|PRD_RE-BS;1;;;;
CH_NT-SR_1975__Schwyz__26oct1975__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1975;CH_NT-SR_1975__Schwyz;CH_NT-SR_1975__Schwyz__26oct1975;RE;;CH_CVP|PDC_RE-SZ;1;;;;
CH_NT-SR_1979__Schwyz__21oct1979__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1979;CH_NT-SR_1979__Schwyz;CH_NT-SR_1979__Schwyz__21oct1979;RE;;CH_CVP|PDC_RE-SZ;1;;;;
CH_NT-SR_1983__Schwyz__23oct1983__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1983;CH_NT-SR_1983__Schwyz;CH_NT-SR_1983__Schwyz__23oct1983;RE;;CH_CVP|PDC_RE-SZ;1;;;;
CH_NT-SR_1987__Schwyz__18oct1987__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1987;CH_NT-SR_1987__Schwyz;CH_NT-SR_1987__Schwyz__18oct1987;RE;;CH_CVP|PDC_RE-SZ;1;;;;
CH_NT-SR_1999__Aargau__24oct1999__district-FPS|PSL;district-FPS|PSL;CH_NT-SR_1999;CH_NT-SR_1999__Aargau;CH_NT-SR_1999__Aargau__24oct1999;RE;;CH_FPS|PSL_RE-AG;1;;;;
CH_NT-SR_1995__Vaud__22oct1995__district-Sol;district-Sol;CH_NT-SR_1995;CH_NT-SR_1995__Vaud;CH_NT-SR_1995__Vaud__22oct1995;RE;;CH_Sol_RE-VD;1;;;;
CH_NT-SR_2003__Vaud__19oct2003__district-Sol;district-Sol;CH_NT-SR_2003;CH_NT-SR_2003__Vaud;CH_NT-SR_2003__Vaud__19oct2003;RE;;CH_Sol_RE-VD;1;;;;
CH_NT-SR_2003__Bern-Berne__19oct2003__district-EVP|PEP;district-EVP|PEP;CH_NT-SR_2003;CH_NT-SR_2003__Bern-Berne;CH_NT-SR_2003__Bern-Berne__19oct2003;RE;;CH_EVP|PEP_RE-BE;1;;;;
CH_NT-SR_1971__Geneve__31oct1971__district-SPS|PSS;district-SPS|PSS;CH_NT-SR_1971;CH_NT-SR_1971__Geneve;CH_NT-SR_1971__Geneve__31oct1971;RE;;CH_SPS|PSS_RE-GE;1;;;;
CH_NT-SR_1975__Geneve__26oct1975__district-SPS|PSS;district-SPS|PSS;CH_NT-SR_1975;CH_NT-SR_1975__Geneve;CH_NT-SR_1975__Geneve__26oct1975;RE;;CH_SPS|PSS_RE-GE;1;;;;
CH_NT-SR_1979__Geneve__21oct1979__district-SPS|PSS;district-SPS|PSS;CH_NT-SR_1979;CH_NT-SR_1979__Geneve;CH_NT-SR_1979__Geneve__21oct1979;RE;;CH_SPS|PSS_RE-GE;1;;;;
CH_NT-SR_1983__Geneve__23oct1983__district-SPS|PSS;district-SPS|PSS;CH_NT-SR_1983;CH_NT-SR_1983__Geneve;CH_NT-SR_1983__Geneve__23oct1983;RE;;CH_SPS|PSS_RE-GE;1;;;;
CH_NT-SR_1995__Zuerich__22oct1995__district-none;district-none;CH_NT-SR_1995;CH_NT-SR_1995__Zuerich;CH_NT-SR_1995__Zuerich__22oct1995;RE;;CH_none_RE-ZH;1;;;;
CH_NT-SR_1979__Fribourg-Freiburg__21oct1979__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1979;CH_NT-SR_1979__Fribourg-Freiburg;CH_NT-SR_1979__Fribourg-Freiburg__21oct1979;RE;;CH_CVP|PDC_RE-FR;1;;;;
CH_NT-SR_1979__Fribourg-Freiburg__11nov1979__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1979;CH_NT-SR_1979__Fribourg-Freiburg;CH_NT-SR_1979__Fribourg-Freiburg__11nov1979;RE;;CH_CVP|PDC_RE-FR;1;;;;
CH_NT-SR_1991__Neuchatel__20oct1991__district-SPS|PSS;district-SPS|PSS;CH_NT-SR_1991;CH_NT-SR_1991__Neuchatel;CH_NT-SR_1991__Neuchatel__20oct1991;RE;;CH_SPS|PSS_RE-NE;1;;;;
CH_NT-SR_1995__Fribourg-Freiburg__22oct1995__district-none;district-none;CH_NT-SR_1995;CH_NT-SR_1995__Fribourg-Freiburg;CH_NT-SR_1995__Fribourg-Freiburg__22oct1995;RE;;CH_none_RE-FR;1;;;;
CH_NT-SR_1983__Geneve__23oct1983__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1983;CH_NT-SR_1983__Geneve;CH_NT-SR_1983__Geneve__23oct1983;RE;;CH_FDP|PRD_RE-GE;1;;;;
CH_NT-SR_1987__Geneve__18oct1987__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1987;CH_NT-SR_1987__Geneve;CH_NT-SR_1987__Geneve__18oct1987;RE;;CH_FDP|PRD_RE-GE;1;;;;
CH_NT-SR_1995__Zug__25oct1998__district-SVP|UDC;district-SVP|UDC;CH_NT-SR_1995;CH_NT-SR_1995__Zug;CH_NT-SR_1995__Zug__25oct1998;RE;;CH_SVP|UDC_RE-ZG;1;;;;
CH_NT-SR_1999__Zug__27oct2002__district-SVP|UDC;district-SVP|UDC;CH_NT-SR_1999;CH_NT-SR_1999__Zug;CH_NT-SR_1999__Zug__27oct2002;RE;;CH_SVP|UDC_RE-ZG;1;;;;
CH_NT-SR_2003__Valais__19oct2003__district-SPS|PSS;district-SPS|PSS;CH_NT-SR_2003;CH_NT-SR_2003__Valais;CH_NT-SR_2003__Valais__19oct2003;RE;;CH_SPS|PSS_RE-VS;1;;;;
CH_NT-SR_1999__Aargau__24oct1999__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1999;CH_NT-SR_1999__Aargau;CH_NT-SR_1999__Aargau__24oct1999;RE;;CH_FDP|PRD_RE-AG;1;;;;
CH_NT-SR_1971__St-Gallen__28nov1971__district-SPS|PSS;district-SPS|PSS;CH_NT-SR_1971;CH_NT-SR_1971__St-Gallen;CH_NT-SR_1971__St-Gallen__28nov1971;RE;;CH_SPS|PSS_RE-SG;1;;;;
CH_NT-SR_2003__Geneve__19oct2003__district-LPS|PLS;district-LPS|PLS;CH_NT-SR_2003;CH_NT-SR_2003__Geneve;CH_NT-SR_2003__Geneve__19oct2003;RE;;CH_LPS|PLS_RE-GE;1;;;;
CH_NT-SR_1975__Luzern__26oct1975__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1975;CH_NT-SR_1975__Luzern;CH_NT-SR_1975__Luzern__26oct1975;RE;;CH_CVP|PDC_RE-LU;1;;;;
CH_NT-SR_1979__Luzern__21oct1979__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1979;CH_NT-SR_1979__Luzern;CH_NT-SR_1979__Luzern__21oct1979;RE;;CH_CVP|PDC_RE-LU;1;;;;
CH_NT-SR_1999__Nidwalden__24oct1999__district-none;district-none;CH_NT-SR_1999;CH_NT-SR_1999__Nidwalden;CH_NT-SR_1999__Nidwalden__24oct1999;RE;;CH_none_RE-NW;1;;;;
CH_NT-SR_1983__Fribourg-Freiburg__23oct1983__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1983;CH_NT-SR_1983__Fribourg-Freiburg;CH_NT-SR_1983__Fribourg-Freiburg__23oct1983;RE;;CH_FDP|PRD_RE-FR;1;;;;
CH_NT-SR_1999__Valais__07nov1999__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1999;CH_NT-SR_1999__Valais;CH_NT-SR_1999__Valais__07nov1999;RE;;CH_CVP|PDC_RE-VS;1;;;;
CH_NT-SR_2003__Valais__19oct2003__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_2003;CH_NT-SR_2003__Valais;CH_NT-SR_2003__Valais__19oct2003;RE;;CH_CVP|PDC_RE-VS;1;;;;
CH_NT-SR_1991__Solothurn__20oct1991__district-FPS|PSL;district-FPS|PSL;CH_NT-SR_1991;CH_NT-SR_1991__Solothurn;CH_NT-SR_1991__Solothurn__20oct1991;RE;;CH_FPS|PSL_RE-SO;1;;;;
CH_NT-SR_1999__Solothurn__24oct1999__district-FPS|PSL;district-FPS|PSL;CH_NT-SR_1999;CH_NT-SR_1999__Solothurn;CH_NT-SR_1999__Solothurn__24oct1999;RE;;CH_FPS|PSL_RE-SO;1;;;;
CH_NT-SR_2003__Valais__02nov2003__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_2003;CH_NT-SR_2003__Valais;CH_NT-SR_2003__Valais__02nov2003;RE;;CH_CVP|PDC_RE-VS;1;;;;
CH_NT-SR_2003__Zuerich__19oct2003__district-SPS|PSS;district-SPS|PSS;CH_NT-SR_2003;CH_NT-SR_2003__Zuerich;CH_NT-SR_2003__Zuerich__19oct2003;RE;;CH_SPS|PSS_RE-ZH;1;;;;
CH_NT-SR_1995__St-Gallen__22oct1995__district-SPS|PSS;district-SPS|PSS;CH_NT-SR_1995;CH_NT-SR_1995__St-Gallen;CH_NT-SR_1995__St-Gallen__22oct1995;RE;;CH_SPS|PSS_RE-SG;1;;;;
CH_NT-SR_1999__St-Gallen__24oct1999__district-SPS|PSS;district-SPS|PSS;CH_NT-SR_1999;CH_NT-SR_1999__St-Gallen;CH_NT-SR_1999__St-Gallen__24oct1999;RE;;CH_SPS|PSS_RE-SG;1;;;;
CH_NT-SR_1991__Basel-Landschaft__20oct1991__district-SPS|PSS;district-SPS|PSS;CH_NT-SR_1991;CH_NT-SR_1991__Basel-Landschaft;CH_NT-SR_1991__Basel-Landschaft__20oct1991;RE;;CH_SPS|PSS_RE-BL;1;;;;
CH_NT-SR_1999__Fribourg-Freiburg__24oct1999__district-none;district-none;CH_NT-SR_1999;CH_NT-SR_1999__Fribourg-Freiburg;CH_NT-SR_1999__Fribourg-Freiburg__24oct1999;RE;;CH_none_RE-FR;1;;;;
CH_NT-SR_1991__Zug__18dec1994__district-none;district-none;CH_NT-SR_1991;CH_NT-SR_1991__Zug;CH_NT-SR_1991__Zug__18dec1994;RE;;CH_none_RE-ZG;1;;;;
CH_NT-SR_1983__Neuchatel__23oct1983__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1983;CH_NT-SR_1983__Neuchatel;CH_NT-SR_1983__Neuchatel__23oct1983;RE;;CH_FDP|PRD_RE-NE;1;;;;
CH_NT-SR_1999__Zuerich__24oct1999__district-SPS|PSS;district-SPS|PSS;CH_NT-SR_1999;CH_NT-SR_1999__Zuerich;CH_NT-SR_1999__Zuerich__24oct1999;RE;;CH_SPS|PSS_RE-ZH;1;;;;
CH_NT-SR_2003__Basel-Stadt__19oct2003__district-SPS|PSS;district-SPS|PSS;CH_NT-SR_2003;CH_NT-SR_2003__Basel-Stadt;CH_NT-SR_2003__Basel-Stadt__19oct2003;RE;;CH_SPS|PSS_RE-BS;1;;;;
CH_NT-SR_1995__Nidwalden__15mar1998__district-none;district-none;CH_NT-SR_1995;CH_NT-SR_1995__Nidwalden;CH_NT-SR_1995__Nidwalden__15mar1998;RE;;CH_none_RE-NW;1;;;;
CH_NT-SR_1987__Basel-Landschaft__18oct1987__district-FGA|AVF;district-FGA|AVF;CH_NT-SR_1987;CH_NT-SR_1987__Basel-Landschaft;CH_NT-SR_1987__Basel-Landschaft__18oct1987;RE;;CH_FGA|AVF_RE-BL;1;;;;
CH_NT-SR_1991__Neuchatel__20oct1991__district-SD|DS;district-SD|DS;CH_NT-SR_1991;CH_NT-SR_1991__Neuchatel;CH_NT-SR_1991__Neuchatel__20oct1991;RE;;CH_SD|DS_RE-NE;1;;;;
CH_NT-SR_1991__Graubuenden__25sep1994__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1991;CH_NT-SR_1991__Graubuenden;CH_NT-SR_1991__Graubuenden__25sep1994;RE;;CH_FDP|PRD_RE-GR;1;;;;
CH_NT-SR_1975__Schaffhausen__26oct1975__district-SPS|PSS;district-SPS|PSS;CH_NT-SR_1975;CH_NT-SR_1975__Schaffhausen;CH_NT-SR_1975__Schaffhausen__26oct1975;RE;;CH_SPS|PSS_RE-SH;1;;;;
CH_NT-SR_1995__St-Gallen__22oct1995__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1995;CH_NT-SR_1995__St-Gallen;CH_NT-SR_1995__St-Gallen__22oct1995;RE;;CH_FDP|PRD_RE-SG;1;;;;
CH_NT-SR_1999__St-Gallen__24oct1999__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1999;CH_NT-SR_1999__St-Gallen;CH_NT-SR_1999__St-Gallen__24oct1999;RE;;CH_FDP|PRD_RE-SG;1;;;;
CH_NT-SR_2003__St-Gallen__19oct2003__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_2003;CH_NT-SR_2003__St-Gallen;CH_NT-SR_2003__St-Gallen__19oct2003;RE;;CH_FDP|PRD_RE-SG;1;;;;
CH_NT-SR_1999__Valais__24oct1999__district-SVP|UDC;district-SVP|UDC;CH_NT-SR_1999;CH_NT-SR_1999__Valais;CH_NT-SR_1999__Valais__24oct1999;RE;;CH_SVP|UDC_RE-VS;1;;;;
CH_NT-SR_1991__Schwyz__20oct1991__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1991;CH_NT-SR_1991__Schwyz;CH_NT-SR_1991__Schwyz__20oct1991;RE;;CH_CVP|PDC_RE-SZ;1;;;;
CH_NT-SR_1995__Schwyz__22oct1995__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1995;CH_NT-SR_1995__Schwyz;CH_NT-SR_1995__Schwyz__22oct1995;RE;;CH_CVP|PDC_RE-SZ;1;;;;
CH_NT-SR_1999__Schwyz__24oct1999__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1999;CH_NT-SR_1999__Schwyz;CH_NT-SR_1999__Schwyz__24oct1999;RE;;CH_CVP|PDC_RE-SZ;1;;;;
CH_NT-SR_2003__Schwyz__19oct2003__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_2003;CH_NT-SR_2003__Schwyz;CH_NT-SR_2003__Schwyz__19oct2003;RE;;CH_CVP|PDC_RE-SZ;1;;;;
CH_NT-SR_1971__St-Gallen__28nov1971__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1971;CH_NT-SR_1971__St-Gallen;CH_NT-SR_1971__St-Gallen__28nov1971;RE;;CH_FDP|PRD_RE-SG;1;;;;
CH_NT-SR_1971__St-Gallen__31oct1971__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1971;CH_NT-SR_1971__St-Gallen;CH_NT-SR_1971__St-Gallen__31oct1971;RE;;CH_FDP|PRD_RE-SG;1;;;;
CH_NT-SR_1987__St-Gallen__18oct1987__district-SPS|PSS;district-SPS|PSS;CH_NT-SR_1987;CH_NT-SR_1987__St-Gallen;CH_NT-SR_1987__St-Gallen__18oct1987;RE;;CH_SPS|PSS_RE-SG;1;;;;
CH_NT-SR_1999__Basel-Landschaft__28nov1999__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1999;CH_NT-SR_1999__Basel-Landschaft;CH_NT-SR_1999__Basel-Landschaft__28nov1999;RE;;CH_FDP|PRD_RE-BL;1;;;;
CH_NT-SR_1999__Basel-Landschaft__24oct1999__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1999;CH_NT-SR_1999__Basel-Landschaft;CH_NT-SR_1999__Basel-Landschaft__24oct1999;RE;;CH_FDP|PRD_RE-BL;1;;;;
CH_NT-SR_2003__Basel-Landschaft__19oct2003__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_2003;CH_NT-SR_2003__Basel-Landschaft;CH_NT-SR_2003__Basel-Landschaft__19oct2003;RE;;CH_FDP|PRD_RE-BL;1;;;;
CH_NT-SR_1995__Basel-Stadt__22oct1995__district-SD|DS;district-SD|DS;CH_NT-SR_1995;CH_NT-SR_1995__Basel-Stadt;CH_NT-SR_1995__Basel-Stadt__22oct1995;RE;;CH_SD|DS_RE-BS;1;;;;
CH_NT-SR_1999__Aargau__28nov1999__district-SPS|PSS;district-SPS|PSS;CH_NT-SR_1999;CH_NT-SR_1999__Aargau;CH_NT-SR_1999__Aargau__28nov1999;RE;;CH_SPS|PSS_RE-AG;1;;;;
CH_NT-SR_1979__Graubuenden__10feb1980__district-SVP|UDC;district-SVP|UDC;CH_NT-SR_1979;CH_NT-SR_1979__Graubuenden;CH_NT-SR_1979__Graubuenden__10feb1980;RE;;CH_SVP|UDC_RE-GR;1;;;;
CH_NT-SR_1979__Graubuenden__07mar1982__district-SVP|UDC;district-SVP|UDC;CH_NT-SR_1979;CH_NT-SR_1979__Graubuenden;CH_NT-SR_1979__Graubuenden__07mar1982;RE;;CH_SVP|UDC_RE-GR;1;;;;
CH_NT-SR_1983__Graubuenden__16mar1986__district-SVP|UDC;district-SVP|UDC;CH_NT-SR_1983;CH_NT-SR_1983__Graubuenden;CH_NT-SR_1983__Graubuenden__16mar1986;RE;;CH_SVP|UDC_RE-GR;1;;;;
CH_NT-SR_1987__Graubuenden__23sep1990__district-SVP|UDC;district-SVP|UDC;CH_NT-SR_1987;CH_NT-SR_1987__Graubuenden;CH_NT-SR_1987__Graubuenden__23sep1990;RE;;CH_SVP|UDC_RE-GR;1;;;;
CH_NT-SR_1987__Uri__18oct1987__district-FGA|AVF;district-FGA|AVF;CH_NT-SR_1987;CH_NT-SR_1987__Uri;CH_NT-SR_1987__Uri__18oct1987;RE;;CH_FGA|AVF_RE-UR;1;;;;
CH_NT-SR_1987__Uri__08nov1987__district-FGA|AVF;district-FGA|AVF;CH_NT-SR_1987;CH_NT-SR_1987__Uri;CH_NT-SR_1987__Uri__08nov1987;RE;;CH_FGA|AVF_RE-UR;1;;;;
CH_NT-SR_1987__Valais__14jun1987__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1987;CH_NT-SR_1987__Valais;CH_NT-SR_1987__Valais__14jun1987;RE;;CH_FDP|PRD_RE-VS;1;;;;
CH_NT-SR_1991__St-Gallen__20oct1991__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1991;CH_NT-SR_1991__St-Gallen;CH_NT-SR_1991__St-Gallen__20oct1991;RE;;CH_CVP|PDC_RE-SG;1;;;;
CH_NT-SR_1995__St-Gallen__22oct1995__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1995;CH_NT-SR_1995__St-Gallen;CH_NT-SR_1995__St-Gallen__22oct1995;RE;;CH_CVP|PDC_RE-SG;1;;;;
CH_NT-SR_1979__Ticino__11nov1979__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1979;CH_NT-SR_1979__Ticino;CH_NT-SR_1979__Ticino__11nov1979;RE;;CH_FDP|PRD_RE-TI;1;;;;
CH_NT-SR_1979__Ticino__21oct1979__district-FDP|PRD;district-FDP|PRD;CH_NT-SR_1979;CH_NT-SR_1979__Ticino;CH_NT-SR_1979__Ticino__21oct1979;RE;;CH_FDP|PRD_RE-TI;1;;;;
CH_NT-SR_1995__Zuerich__22oct1995__district-GPS|PES;district-GPS|PES;CH_NT-SR_1995;CH_NT-SR_1995__Zuerich;CH_NT-SR_1995__Zuerich__22oct1995;RE;;CH_GPS|PES_RE-ZH;1;;;;
CH_NT-SR_1999__Zuerich__24oct1999__district-GPS|PES;district-GPS|PES;CH_NT-SR_1999;CH_NT-SR_1999__Zuerich;CH_NT-SR_1999__Zuerich__24oct1999;RE;;CH_GPS|PES_RE-ZH;1;;;;
CH_NT-SR_1975__Valais__26oct1975__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1975;CH_NT-SR_1975__Valais;CH_NT-SR_1975__Valais__26oct1975;RE;;CH_CVP|PDC_RE-VS;1;;;;
CH_NT-SR_1979__Valais__21oct1979__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1979;CH_NT-SR_1979__Valais;CH_NT-SR_1979__Valais__21oct1979;RE;;CH_CVP|PDC_RE-VS;1;;;;
CH_NT-SR_1983__Valais__30oct1983__district-CVP|PDC;district-CVP|PDC;CH_NT-SR_1983;CH_NT-SR_1983__Valais;CH_NT-SR_1983__Valais__30oct1983;RE;;CH_CVP|PDC_RE-VS;1;;;;
